ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;SIGLES;PARTIT;VOTS PARTITS;% VOTS / VÀLIDS;ESCONS
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;39;0,23;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;37;0,21;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;P.E.C.VERDE;Partit Ecologista de Catalunya VERDE              ;36;0,21;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;P.A.C.     ;Partido Andaluz de Cataluña                       ;22;0,13;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;20;0,12;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;PH         ;Partit Humanista de Catalunya                     ;13;0,08;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;13;0,08;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;A.R.       ;Aliança per la República                          ;13;0,08;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;12;0,07;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;LOC        ;Liga Obrera Comunista                             ;10;0,06;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;PED        ;Unidad Centrista                                  ;5;0,03;0
A;1988;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;JJ.EE.     ;Juntas Españolas                                  ;4;0,02;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;CiU        ;Convergència i Unió                               ;21.831;54,09;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;10.000;24,78;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.371;5,87;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;A.P.       ;Alianza Popular                                   ;1.887;4,68;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;1.597;3,96;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;IC         ;Iniciativa per Catalunya                          ;905;2,24;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;A.V-M.E.C. ;Alternativa Verda-Moviment Ecologista Catalunya   ;388;0,96;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;E.V.       ;Els Verds                                         ;147;0,36;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;141;0,35;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;P.A.C.     ;Partido Andaluz de Cataluña                       ;136;0,34;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;129;0,32;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;118;0,29;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;JJ.EE.     ;Juntas Españolas                                  ;77;0,19;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;58;0,14;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;48;0,12;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;41;0,10;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;LOC        ;Liga Obrera Comunista                             ;36;0,09;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;U.P.R.     ;Unitat Popular Republicana                        ;30;0,07;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;A.R.       ;Aliança per la República                          ;28;0,07;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PED        ;Unidad Centrista                                  ;24;0,06;0
A;1988;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PH         ;Partit Humanista de Catalunya                     ;23;0,06;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;CiU        ;Convergència i Unió                               ;18.690;53,88;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;9.261;26,70;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.376;6,85;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;IC         ;Iniciativa per Catalunya                          ;1.355;3,91;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;A.P.       ;Alianza Popular                                   ;1.269;3,66;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;735;2,12;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;A.V-M.E.C. ;Alternativa Verda-Moviment Ecologista Catalunya   ;217;0,63;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;84;0,24;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;P.E.C.VERDE;Partit Ecologista de Catalunya VERDE              ;78;0,22;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;78;0,22;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;E.V.       ;Els Verds                                         ;58;0,17;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;52;0,15;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;49;0,14;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;P.A.C.     ;Partido Andaluz de Cataluña                       ;36;0,10;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;LOC        ;Liga Obrera Comunista                             ;32;0,09;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;32;0,09;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;JJ.EE.     ;Juntas Españolas                                  ;25;0,07;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;25;0,07;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PH         ;Partit Humanista de Catalunya                     ;20;0,06;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;A.R.       ;Aliança per la República                          ;11;0,03;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;U.P.R.     ;Unitat Popular Republicana                        ;11;0,03;0
A;1988;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PED        ;Unidad Centrista                                  ;10;0,03;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;CiU        ;Convergència i Unió                               ;5.869;64,74;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;1.712;18,89;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;A.P.       ;Alianza Popular                                   ;437;4,82;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;351;3,87;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;261;2,88;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;IC         ;Iniciativa per Catalunya                          ;235;2,59;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;A.V-M.E.C. ;Alternativa Verda-Moviment Ecologista Catalunya   ;39;0,43;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;24;0,26;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;20;0,22;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;E.V.       ;Els Verds                                         ;20;0,22;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;JJ.EE.     ;Juntas Españolas                                  ;12;0,13;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;8;0,09;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;LOC        ;Liga Obrera Comunista                             ;7;0,08;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;6;0,07;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;U.P.R.     ;Unitat Popular Republicana                        ;6;0,07;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PH         ;Partit Humanista de Catalunya                     ;6;0,07;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;P.A.C.     ;Partido Andaluz de Cataluña                       ;5;0,06;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PED        ;Unidad Centrista                                  ;4;0,04;0
A;1988;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;A.R.       ;Aliança per la República                          ;3;0,03;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;CiU        ;Convergència i Unió                               ;784;48,04;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;542;33,21;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;81;4,96;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;56;3,43;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;IC         ;Iniciativa per Catalunya                          ;52;3,19;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;A.P.       ;Alianza Popular                                   ;45;2,76;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;A.V-M.E.C. ;Alternativa Verda-Moviment Ecologista Catalunya   ;13;0,80;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;13;0,80;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;10;0,61;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;E.V.       ;Els Verds                                         ;9;0,55;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;LOC        ;Liga Obrera Comunista                             ;3;0,18;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PH         ;Partit Humanista de Catalunya                     ;3;0,18;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;3;0,18;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;U.P.R.     ;Unitat Popular Republicana                        ;2;0,12;0
A;1988;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;2;0,12;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;CiU        ;Convergència i Unió                               ;21.492;54,88;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;10.884;27,79;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.003;5,11;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;A.P.       ;Alianza Popular                                   ;1.537;3,92;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;IC         ;Iniciativa per Catalunya                          ;1.372;3,50;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;814;2,08;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;A.V-M.E.C. ;Alternativa Verda-Moviment Ecologista Catalunya   ;165;0,42;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;94;0,24;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;91;0,23;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;E.V.       ;Els Verds                                         ;83;0,21;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;P.E.C.VERDE;Partit Ecologista de Catalunya VERDE              ;77;0,20;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;P.A.C.     ;Partido Andaluz de Cataluña                       ;61;0,16;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;60;0,15;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;LOC        ;Liga Obrera Comunista                             ;39;0,10;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;39;0,10;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;39;0,10;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;24;0,06;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;PH         ;Partit Humanista de Catalunya                     ;21;0,05;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;JJ.EE.     ;Juntas Españolas                                  ;20;0,05;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;A.R.       ;Aliança per la República                          ;14;0,04;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;PED        ;Unidad Centrista                                  ;13;0,03;0
A;1988;CO;Catalunya                ;;;6;Anoia                         ;;;;;U.P.R.     ;Unitat Popular Republicana                        ;11;0,03;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;CiU        ;Convergència i Unió                               ;44.565;57,09;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;19.330;24,76;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;4.192;5,37;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;IC         ;Iniciativa per Catalunya                          ;4.107;5,26;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;A.P.       ;Alianza Popular                                   ;2.027;2,60;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;1.882;2,41;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;A.V-M.E.C. ;Alternativa Verda-Moviment Ecologista Catalunya   ;416;0,53;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;143;0,18;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;E.V.       ;Els Verds                                         ;133;0,17;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;132;0,17;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;P.E.C.VERDE;Partit Ecologista de Catalunya VERDE              ;125;0,16;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;P.A.C.     ;Partido Andaluz de Cataluña                       ;108;0,14;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;104;0,13;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;JJ.EE.     ;Juntas Españolas                                  ;91;0,12;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;LOC        ;Liga Obrera Comunista                             ;73;0,09;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;67;0,09;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;45;0,06;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;PH         ;Partit Humanista de Catalunya                     ;33;0,04;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;33;0,04;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;PED        ;Unidad Centrista                                  ;29;0,04;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;U.P.R.     ;Unitat Popular Republicana                        ;26;0,03;0
A;1988;CO;Catalunya                ;;;7;Bages                         ;;;;;A.R.       ;Aliança per la República                          ;13;0,02;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;CiU        ;Convergència i Unió                               ;26.073;49,54;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;14.444;27,44;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.847;5,41;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;A.P.       ;Alianza Popular                                   ;2.653;5,04;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;IC         ;Iniciativa per Catalunya                          ;2.353;4,47;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;2.129;4,05;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;A.V-M.E.C. ;Alternativa Verda-Moviment Ecologista Catalunya   ;337;0,64;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;P.E.C.VERDE;Partit Ecologista de Catalunya VERDE              ;299;0,57;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;197;0,37;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;161;0,31;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;150;0,29;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;E.V.       ;Els Verds                                         ;116;0,22;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;JJ.EE.     ;Juntas Españolas                                  ;94;0,18;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;93;0,18;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;84;0,16;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;P.A.C.     ;Partido Andaluz de Cataluña                       ;83;0,16;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;LOC        ;Liga Obrera Comunista                             ;55;0,10;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;A.R.       ;Aliança per la República                          ;33;0,06;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PH         ;Partit Humanista de Catalunya                     ;26;0,05;0
A;1988;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PED        ;Unidad Centrista                                  ;23;0,04;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;CiU        ;Convergència i Unió                               ;13.364;48,13;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;6.782;24,42;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;A.P.       ;Alianza Popular                                   ;3.571;12,86;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;IC         ;Iniciativa per Catalunya                          ;1.268;4,57;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;1.089;3,92;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;865;3,11;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;A.V-M.E.C. ;Alternativa Verda-Moviment Ecologista Catalunya   ;102;0,37;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;E.V.       ;Els Verds                                         ;86;0,31;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;P.E.C.VERDE;Partit Ecologista de Catalunya VERDE              ;84;0,30;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;E.V.E.     ;Els Verds Ecologistes                             ;72;0,26;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;P.S.D.C.   ;Partit Socialdemòcrata de Catalunya               ;68;0,24;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;P.S.T.     ;Partido Socialista de los Trabajadores            ;51;0,18;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;U.C.E.     ;Unificació Comunista d'Espanya                    ;36;0,13;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;P.O.R.E.   ;Partit Obrer Revolucionari d'Espanya              ;27;0,10;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;LOC        ;Liga Obrera Comunista                             ;26;0,09;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;A.R.       ;Aliança per la República                          ;24;0,09;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PED        ;Unidad Centrista                                  ;19;0,07;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;JJ.EE.     ;Juntas Españolas                                  ;19;0,07;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;P.A.C.     ;Partido Andaluz de Cataluña                       ;13;0,05;0
A;1988;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PH         ;Partit Humanista de Catalunya                     ;9;0,03;0
A;1988;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;CiU        ;Convergència i Unió                               ;22.204;53,95;0
A;1988;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;11.249;27,33;0
A;1988;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.005;4,87;0
