ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;SIGLES;PARTIT;VOTS PARTITS;% VOTS / VÀLIDS;ESCONS
A;1980;CA;Catalunya                ;;;;;;;;;C.i.C.     ;Conservadors de Catalunya                         ;4.095;0,15;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;CiU        ;Convergència i Unió                               ;5.849;33,80;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;3.197;18,48;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.488;14,38;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;2.229;12,88;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;2.080;12,02;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;NE         ;Nacionalistes d'Esquerra                          ;561;3,24;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;254;1,47;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;SC         ;Solidaritat Catalana                              ;216;1,25;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;FN         ;Fuerza Nueva                                      ;189;1,09;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;70;0,40;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;PCT-PCC    ;Unidad Comunista                                  ;52;0,30;0
A;1980;CO;Catalunya                ;;;1;Alt Camp                      ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;42;0,24;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;CiU        ;Convergència i Unió                               ;11.998;30,97;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;8.918;23,02;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;7.289;18,82;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;4.728;12,21;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;2.236;5,77;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;SC         ;Solidaritat Catalana                              ;1.015;2,62;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;NE         ;Nacionalistes d'Esquerra                          ;918;2,37;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;591;1,53;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;FN         ;Fuerza Nueva                                      ;334;0,86;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PCT-PCC    ;Unidad Comunista                                  ;200;0,52;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;198;0,51;0
A;1980;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;139;0,36;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;CiU        ;Convergència i Unió                               ;11.099;34,73;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;8.657;27,09;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;3.088;9,66;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.878;9,00;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;2.809;8,79;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;SC         ;Solidaritat Catalana                              ;689;2,16;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;526;1,65;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;NE         ;Nacionalistes d'Esquerra                          ;413;1,29;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;383;1,20;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;321;1,00;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;248;0,78;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;FN         ;Fuerza Nueva                                      ;213;0,67;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;C.i.C.     ;Conservadors de Catalunya                         ;128;0,40;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PNI        ;Partido Nacional Independiente                    ;113;0,35;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PCT-PCC    ;Unidad Comunista                                  ;91;0,28;0
A;1980;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;69;0,22;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;CiU        ;Convergència i Unió                               ;3.096;36,40;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;2.050;24,10;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;1.633;19,20;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;720;8,46;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;615;7,23;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;NE         ;Nacionalistes d'Esquerra                          ;94;1,11;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;FN         ;Fuerza Nueva                                      ;94;1,11;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;66;0,78;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;29;0,34;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;28;0,33;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PCT-PCC    ;Unidad Comunista                                  ;28;0,33;0
A;1980;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;14;0,16;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;718;40,80;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;490;27,84;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;CiU        ;Convergència i Unió                               ;229;13,01;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;146;8,30;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;70;3,98;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;28;1,59;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;FN         ;Fuerza Nueva                                      ;21;1,19;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;13;0,74;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;12;0,68;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PCT-PCC    ;Unidad Comunista                                  ;8;0,45;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;6;0,34;0
A;1980;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;NE         ;Nacionalistes d'Esquerra                          ;5;0,28;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;CiU        ;Convergència i Unió                               ;14.199;37,92;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;9.940;26,55;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;4.004;10,69;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.937;7,84;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;2.812;7,51;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;SC         ;Solidaritat Catalana                              ;846;2,26;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;742;1,98;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;NE         ;Nacionalistes d'Esquerra                          ;392;1,05;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;FN         ;Fuerza Nueva                                      ;278;0,74;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;249;0,66;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;239;0,64;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;PNI        ;Partido Nacional Independiente                    ;135;0,36;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;PCT-PCC    ;Unidad Comunista                                  ;112;0,30;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;106;0,28;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;C.i.C.     ;Conservadors de Catalunya                         ;95;0,25;0
A;1980;CO;Catalunya                ;;;6;Anoia                         ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;93;0,25;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;CiU        ;Convergència i Unió                               ;29.775;37,85;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;16.687;21,21;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;11.686;14,86;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;6.432;8,18;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;5.757;7,32;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;SC         ;Solidaritat Catalana                              ;2.323;2,95;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;NE         ;Nacionalistes d'Esquerra                          ;2.205;2,80;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;1.094;1,39;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;FN         ;Fuerza Nueva                                      ;575;0,73;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;359;0,46;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;343;0,44;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;325;0,41;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;202;0,26;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;PNI        ;Partido Nacional Independiente                    ;190;0,24;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;C.i.C.     ;Conservadors de Catalunya                         ;154;0,20;0
A;1980;CO;Catalunya                ;;;7;Bages                         ;;;;;PCT-PCC    ;Unidad Comunista                                  ;127;0,16;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;CiU        ;Convergència i Unió                               ;12.889;26,33;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;9.924;20,28;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;7.444;15,21;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;7.269;14,85;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;6.638;13,56;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;1.250;2,55;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;NE         ;Nacionalistes d'Esquerra                          ;1.028;2,10;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;SC         ;Solidaritat Catalana                              ;879;1,80;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;FN         ;Fuerza Nueva                                      ;602;1,23;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;433;0,88;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;195;0,40;0
A;1980;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PCT-PCC    ;Unidad Comunista                                  ;185;0,38;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;7.436;28,30;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;5.056;19,24;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;CiU        ;Convergència i Unió                               ;4.610;17,54;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;3.561;13,55;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;SC         ;Solidaritat Catalana                              ;2.710;10,31;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;1.567;5,96;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;NE         ;Nacionalistes d'Esquerra                          ;295;1,12;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;FN         ;Fuerza Nueva                                      ;286;1,09;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;272;1,04;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;155;0,59;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;87;0,33;0
A;1980;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PCT-PCC    ;Unidad Comunista                                  ;56;0,21;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;CiU        ;Convergència i Unió                               ;12.982;32,59;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;7.666;19,25;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;5.722;14,37;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;5.542;13,91;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;4.966;12,47;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;NE         ;Nacionalistes d'Esquerra                          ;824;2,07;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;610;1,53;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;SC         ;Solidaritat Catalana                              ;571;1,43;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;FN         ;Fuerza Nueva                                      ;239;0,60;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;201;0,50;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PCT-PCC    ;Unidad Comunista                                  ;171;0,43;0
A;1980;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;132;0,33;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;73.630;31,29;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;61.155;25,99;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;CiU        ;Convergència i Unió                               ;45.099;19,17;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;14.102;5,99;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;12.252;5,21;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;10.379;4,41;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;4.710;2,00;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;NE         ;Nacionalistes d'Esquerra                          ;2.938;1,25;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;2.039;0,87;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;SC         ;Solidaritat Catalana                              ;2.025;0,86;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;FN         ;Fuerza Nueva                                      ;1.634;0,69;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;963;0,41;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;962;0,41;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PCT-PCC    ;Unidad Comunista                                  ;850;0,36;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PNI        ;Partido Nacional Independiente                    ;669;0,28;0
A;1980;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;C.i.C.     ;Conservadors de Catalunya                         ;440;0,19;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;CiU        ;Convergència i Unió                               ;4.716;33,86;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;4.367;31,35;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;1.552;11,14;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;1.170;8,40;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;976;7,01;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;303;2,18;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;NE         ;Nacionalistes d'Esquerra                          ;229;1,64;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;161;1,16;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;SC         ;Solidaritat Catalana                              ;156;1,12;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;FN         ;Fuerza Nueva                                      ;114;0,82;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;59;0,42;0
A;1980;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;PCT-PCC    ;Unidad Comunista                                  ;46;0,33;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;CiU        ;Convergència i Unió                               ;281.879;25,07;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;265.107;23,57;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;223.510;19,88;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;105.258;9,36;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;102.139;9,08;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;SC         ;Solidaritat Catalana                              ;35.199;3,13;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;PSA        ;Partido Socialista de Andalucía-Partido Andaluz   ;33.891;3,01;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;CUPS       ;Unitat Popular del Socialisme C.U.P.S.            ;16.966;1,51;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;NE         ;Nacionalistes d'Esquerra                          ;16.943;1,51;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;FN         ;Fuerza Nueva                                      ;13.119;1,17;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;BEAN-UP    ;Bloc d'Esquerra d'Alliberament Nacional de Catalun;6.429;0,57;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;P.C.O.de C.;Partit Comunista Obrer de Catalunya               ;5.749;0,51;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;FE-JONS    ;Falange Española de las J.O.N.S.                  ;3.206;0,29;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;PCT-PCC    ;Unidad Comunista                                  ;2.417;0,21;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;PNI        ;Partido Nacional Independiente                    ;2.095;0,19;0
A;1980;CO;Catalunya                ;;;13;Barcelonès                    ;;;;;C.i.C.     ;Conservadors de Catalunya                         ;2.021;0,18;0
A;1980;CO;Catalunya                ;;;14;Berguedà                      ;;;;;CiU        ;Convergència i Unió                               ;9.248;41,51;0
A;1980;CO;Catalunya                ;;;14;Berguedà                      ;;;;;PSC-PSOE   ;Partit dels Socialistes de Catalunya-PSOE         ;2.898;13,01;0
A;1980;CO;Catalunya                ;;;14;Berguedà                      ;;;;;PSUC       ;Partit Socialista Unificat de Catalunya           ;2.525;11,33;0
A;1980;CO;Catalunya                ;;;14;Berguedà                      ;;;;;CC-UCD     ;Centristes de Catalunya-UCD                       ;2.465;11,07;0
A;1980;CO;Catalunya                ;;;14;Berguedà                      ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.456;11,02;0
A;1980;CO;Catalunya                ;;;14;Berguedà                      ;;;;;NE         ;Nacionalistes d'Esquerra                          ;929;4,17;0
A;1980;CO;Catalunya                ;;;14;Berguedà                      ;;;;;SC         ;Solidaritat Catalana                              ;663;2,98;0
