ELECCIO;ANY;NIVELL;AUTONOMIA;CODI PROVÍNCIA;PROVÍNCIA;CODI COMARCA;COMARCA;CODI MUNICIPI;MUNICIPI;CODI DISTRICTE;DISTRICTE;SIGLES;PARTIT;VOTS PARTITS;% VOTS / VÀLIDS;ESCONS
A;2003;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PxC        ;Plataforma per Catalunya                          ;56;0,11;0
A;2003;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;CENB       ;Ciudadanos en Blanco                              ;51;0,10;0
A;2003;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;E.CAT      ;Estat Català                                      ;35;0,07;0
A;2003;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;29;0,06;0
A;2003;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;PH         ;Partit Humanista de Catalunya                     ;25;0,05;0
A;2003;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;20;0,04;0
A;2003;CO;Catalunya                ;;;2;Alt Empordà                   ;;;;;MSR        ;Movimiento Social Republicano                     ;12;0,02;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;CiU        ;Convergència i Unió                               ;17.637;37,79;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;12.813;27,45;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;9.415;20,17;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PP         ;Partit Popular                                    ;3.520;7,54;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;2.507;5,37;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;216;0,46;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;54;0,12;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;44;0,09;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PxC        ;Plataforma per Catalunya                          ;38;0,08;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;Ei         ;Escons Insubmisos                                 ;38;0,08;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;E.CAT      ;Estat Català                                      ;24;0,05;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;18;0,04;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;UADEP      ;Una Altra Democràcia és Possible                  ;16;0,03;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;EBS        ;Españoles Bajo el Separatismo                     ;11;0,02;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;PH         ;Partit Humanista de Catalunya                     ;11;0,02;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;11;0,02;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;MSR        ;Movimiento Social Republicano                     ;7;0,01;0
A;2003;CO;Catalunya                ;;;3;Alt Penedès                   ;;;;;P.N.CA.    ;Partido Nacionalista Caló                         ;5;0,01;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;CiU        ;Convergència i Unió                               ;4.649;44,91;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;2.159;20,86;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;2.148;20,75;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PP         ;Partit Popular                                    ;824;7,96;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;429;4,14;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;E.CAT      ;Estat Català                                      ;19;0,18;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;IR-PRE     ;Izquierda Republicana-Partit Republicà d'Esquerra ;16;0,15;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;UADEP      ;Una Altra Democràcia és Possible                  ;8;0,08;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PH         ;Partit Humanista de Catalunya                     ;7;0,07;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;7;0,07;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PxC        ;Plataforma per Catalunya                          ;5;0,05;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;5;0,05;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;2;0,02;0
A;2003;CO;Catalunya                ;;;4;Alt Urgell                    ;;;;;P.N.CA.    ;Partido Nacionalista Caló                         ;0;0,00;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;CiU        ;Convergència i Unió                               ;838;42,17;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;637;32,06;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;273;13,74;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PP         ;Partit Popular                                    ;124;6,24;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;76;3,82;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;IR-PRE     ;Izquierda Republicana-Partit Republicà d'Esquerra ;7;0,35;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;UADEP      ;Una Altra Democràcia és Possible                  ;3;0,15;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;3;0,15;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;2;0,10;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;2;0,10;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PxC        ;Plataforma per Catalunya                          ;1;0,05;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;PH         ;Partit Humanista de Catalunya                     ;1;0,05;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;E.CAT      ;Estat Català                                      ;1;0,05;0
A;2003;CO;Catalunya                ;;;5;Alta Ribagorça                ;;;;;P.N.CA.    ;Partido Nacionalista Caló                         ;0;0,00;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;CiU        ;Convergència i Unió                               ;17.905;35,66;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;14.580;29,04;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;9.317;18,55;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;PP         ;Partit Popular                                    ;4.807;9,57;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;2.589;5,16;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;315;0,63;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;65;0,13;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;Ei         ;Escons Insubmisos                                 ;54;0,11;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;PxC        ;Plataforma per Catalunya                          ;51;0,10;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;42;0,08;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;E.CAT      ;Estat Català                                      ;24;0,05;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;UADEP      ;Una Altra Democràcia és Possible                  ;21;0,04;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;PH         ;Partit Humanista de Catalunya                     ;11;0,02;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;11;0,02;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;EBS        ;Españoles Bajo el Separatismo                     ;10;0,02;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;10;0,02;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;MSR        ;Movimiento Social Republicano                     ;8;0,02;0
A;2003;CO;Catalunya                ;;;6;Anoia                         ;;;;;P.N.CA.    ;Partido Nacionalista Caló                         ;7;0,01;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;CiU        ;Convergència i Unió                               ;34.352;39,48;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;22.432;25,78;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;17.857;20,53;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;PP         ;Partit Popular                                    ;6.060;6,97;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;4.801;5,52;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;378;0,43;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;87;0,10;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;PxC        ;Plataforma per Catalunya                          ;72;0,08;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;53;0,06;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;Ei         ;Escons Insubmisos                                 ;50;0,06;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;E.CAT      ;Estat Català                                      ;42;0,05;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;PH         ;Partit Humanista de Catalunya                     ;26;0,03;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;UADEP      ;Una Altra Democràcia és Possible                  ;26;0,03;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;22;0,03;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;15;0,02;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;MSR        ;Movimiento Social Republicano                     ;13;0,01;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;EBS        ;Españoles Bajo el Separatismo                     ;9;0,01;0
A;2003;CO;Catalunya                ;;;7;Bages                         ;;;;;P.N.CA.    ;Partido Nacionalista Caló                         ;5;0,01;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;CiU        ;Convergència i Unió                               ;23.340;33,22;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;19.853;28,25;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;13.475;19,18;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PP         ;Partit Popular                                    ;8.541;12,16;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;3.629;5,16;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PxC        ;Plataforma per Catalunya                          ;142;0,20;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;IR-PRE     ;Izquierda Republicana-Partit Republicà d'Esquerra ;139;0,20;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;135;0,19;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;Ei         ;Escons Insubmisos                                 ;79;0,11;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;E.CAT      ;Estat Català                                      ;70;0,10;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;MSR        ;Movimiento Social Republicano                     ;67;0,10;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;66;0,09;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;PH         ;Partit Humanista de Catalunya                     ;60;0,09;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;P.N.CA.    ;Partido Nacionalista Caló                         ;26;0,04;0
A;2003;CO;Catalunya                ;;;8;Baix Camp                     ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;25;0,04;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;CiU        ;Convergència i Unió                               ;10.738;30,59;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;9.811;27,95;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;8.354;23,80;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PP         ;Partit Popular                                    ;3.405;9,70;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;1.914;5,45;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PxC        ;Plataforma per Catalunya                          ;111;0,32;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;IR-PRE     ;Izquierda Republicana-Partit Republicà d'Esquerra ;91;0,26;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;51;0,15;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;MSR        ;Movimiento Social Republicano                     ;20;0,06;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PH         ;Partit Humanista de Catalunya                     ;19;0,05;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;Ei         ;Escons Insubmisos                                 ;17;0,05;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;P.N.CA.    ;Partido Nacionalista Caló                         ;16;0,05;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;13;0,04;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;E.CAT      ;Estat Català                                      ;13;0,04;0
A;2003;CO;Catalunya                ;;;9;Baix Ebre                     ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;5;0,01;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;CiU        ;Convergència i Unió                               ;20.300;38,24;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;14.151;26,66;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;10.422;19,63;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PP         ;Partit Popular                                    ;4.103;7,73;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;2.881;5,43;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;EV-AV      ;Els Verds-Alternativa Verda                       ;298;0,56;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;IR-PRE     ;Izquierda Republicana-Partit Republicà d'Esquerra ;131;0,25;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;128;0,24;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;CENB       ;Ciudadanos en Blanco                              ;65;0,12;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PxC        ;Plataforma per Catalunya                          ;49;0,09;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;E.CAT      ;Estat Català                                      ;41;0,08;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;40;0,08;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;23;0,04;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;PH         ;Partit Humanista de Catalunya                     ;19;0,04;0
A;2003;CO;Catalunya                ;;;10;Baix Empordà                  ;;;;;MSR        ;Movimiento Social Republicano                     ;7;0,01;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;137.103;40,60;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;CiU        ;Convergència i Unió                               ;76.291;22,59;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PP         ;Partit Popular                                    ;43.205;12,80;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;40.827;12,09;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;31.394;9,30;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;EV-AE      ;Els Verds-l'Alternativa Ecologista                ;2.954;0,87;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;478;0,14;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;369;0,11;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PxC        ;Plataforma per Catalunya                          ;339;0,10;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;Ei         ;Escons Insubmisos                                 ;213;0,06;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;E.CAT      ;Estat Català                                      ;174;0,05;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;UADEP      ;Una Altra Democràcia és Possible                  ;164;0,05;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;PH         ;Partit Humanista de Catalunya                     ;163;0,05;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;C.D.S.     ;Centre Democràtic i Social                        ;157;0,05;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;P.N.CA.    ;Partido Nacionalista Caló                         ;151;0,04;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;EBS        ;Españoles Bajo el Separatismo                     ;79;0,02;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;MSR        ;Movimiento Social Republicano                     ;78;0,02;0
A;2003;CO;Catalunya                ;;;11;Baix Llobregat                ;;;;;LI (LIT-CI);Lluita Internacionalista                          ;77;0,02;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;PSC-CpC    ;PSC-Ciutadans pel Canvi                           ;10.566;33,83;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;CiU        ;Convergència i Unió                               ;10.163;32,54;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;ERC        ;Esquerra Republicana de Catalunya                 ;4.425;14,17;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;PP         ;Partit Popular                                    ;3.867;12,38;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;ICV-EA     ;Iniciativa per Catalunya-Esquerra Alternativa     ;1.484;4,75;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;PxC        ;Plataforma per Catalunya                          ;301;0,96;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;POSI       ;Partit Obrer Socialista Internacionalista         ;46;0,15;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;IR-PRE     ;Izquierda Republicana-Partit Republicà d'Esquerra ;40;0,13;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;PCPC       ;Partit Comunista del Poble de Catalunya           ;24;0,08;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;Ei         ;Escons Insubmisos                                 ;17;0,05;0
A;2003;CO;Catalunya                ;;;12;Baix Penedès                  ;;;;;E.CAT      ;Estat Català                                      ;15;0,05;0
